username,timestamp,tweet,tox,toxlabel
Anthony862,2018-09-14 03:36:15,I was saving the last of my porto's bread for the morning but a bitch hungry ,0.90561724,PROBABILITY
Anthony862,2018-09-14 00:43:01,pic.twitter.com/SsbowihKo9,0.094462626,PROBABILITY
Anthony862,2018-09-13 21:53:25,her writers need time. https://twitter.com/NENEKNOWLES/status/1040415952708493314 ...,0.18031396,PROBABILITY
Anthony862,2018-09-13 22:01:36,So Cardi B basically confirmed she's dropping a diss track towards Nicki very soon. I honestly have to LAUGH. She really wants this smoke huh?pic.twitter.com/wDGtoncaNB,0.20775965,PROBABILITY
Anthony862,2018-09-13 21:25:57,Rihanna! #DiamondBall pic.twitter.com/tMfraA4fiV,0.08009564,PROBABILITY
Anthony862,2018-09-13 21:20:21,Rihanna at the 2018 #DiamondBallpic.twitter.com/PcNN07yUwe,0.08173122,PROBABILITY
Anthony862,2018-09-13 17:11:15,BITCHHHHH SHE IS SICKENING!!!!!! PERIOD.pic.twitter.com/BlbAPmw5Q8,0.83785176,PROBABILITY
Anthony862,2018-09-13 04:25:26,HyunA deserves better !!,0.095753446,PROBABILITY
Anthony862,2018-09-13 03:37:52,everyone who i've spoken to is excited to start the new school year. these people much like myself did not take summer sessionpic.twitter.com/KcRFzeXzLO,0.073090985,PROBABILITY
Anthony862,2018-09-13 03:32:47,took 2 melatonin pills againpic.twitter.com/juI2CjKHeK,0.050914615,PROBABILITY
Anthony862,2018-09-13 03:15:52,Happy 21st birthday to @victordoooom !!!! Bottoms up and the devil laughs! pic.twitter.com/2cFEkqGP8X,0.33411154,PROBABILITY
Anthony862,2018-09-13 03:11:16,A QUEEN turns 21 todayHappy Birthday @victordoooom ,0.060743194,PROBABILITY
Anthony862,2018-09-13 03:12:20,Apparently it's oomf birthday today. y'all hear sumn??,0.3522648,PROBABILITY
Anthony862,2018-09-13 02:30:00,we're really going to get some new Mariah Carey tomorrow omggg her 19th billboard hot 100 coming,0.24011949,PROBABILITY
Anthony862,2018-09-13 02:18:33,what an eventful day,0.039443914,PROBABILITY
Anthony862,2018-09-12 16:58:51,neta?? neta...,0.37236118,PROBABILITY
Anthony862,2018-09-12 13:59:13,It's week 3 and I'm still parking in overflow lotpic.twitter.com/0ulExexhaD,0.06075281,PROBABILITY
Anthony862,2018-09-12 15:59:25,Mariah is coming!!!pic.twitter.com/KtSFNH3AWf,0.1489769,PROBABILITY
Anthony862,2018-09-12 20:35:55,RIHANNA GOT GIGI HADID WALKING LIKE SHE'S A SUPERMODEL FR? BITCH,0.9504401,PROBABILITY
Anthony862,2018-09-12 18:13:06,Nicki Minaj posts her look for the Marc Jacobs 2018 #NYFW finale look.pic.twitter.com/k7Z2fmmADA,0.047829278,PROBABILITY
Anthony862,2018-09-12 18:18:04,Hello ladies let's discuss these mother fucking iPhones..... techblackthot has arrived.,0.9497488,PROBABILITY
Anthony862,2018-09-12 13:44:00,iPhone XS and iPhone XS Max specs #AppleEvent  https://bit.ly/2CL7eoh pic.twitter.com/0oiO7IagKG,0.06505356,PROBABILITY
Anthony862,2018-09-12 13:45:17,The new iPhone is here. Meet the iPhone Xs and the iPhone Xs Max. They come with 5.8 inch and 6.5 inch super retina displays the latter being the largest display ever in an iPhone. #AppleEventpic.twitter.com/9f26qZQIuL,0.05752327,PROBABILITY
Anthony862,2018-09-12 13:45:17,Apple Announces 'iPhone Xs' and 'iPhone Xs Max' With Gold Color Face ID and More  https://www.macrumors.com/2018/09/12/apple-announces-iphone-xs/ ... by @mbrsrdpic.twitter.com/z7seQaC75V,0.13648576,PROBABILITY
Anthony862,2018-09-12 13:21:46,Apple Unveils New Apple Watch Models With Larger Displays and New Heart Detection Features  https://www.macrumors.com/2018/09/12/apple-unveils-apple-watch-series-4/ ... by @waxeditorialpic.twitter.com/9ZfhFfJ7RQ,0.024378005,PROBABILITY
Anthony862,2018-09-12 12:32:33,MARIAH IS COMINGGGGG,0.54588354,PROBABILITY
Anthony862,2018-09-12 07:58:17,#GTFO  8am ET Tomorrowpic.twitter.com/kBcgGqnL7o,0.3224205,PROBABILITY
Anthony862,2018-09-12 04:10:47,that 2nd melatonin I took is showing the 1st melatonin i had what it's supposed to do. goingsleep,0.123923294,PROBABILITY
Anthony862,2018-09-12 04:03:12,I knew the relay dance will be funny. Didn't expect that much fun tho.  Thanks to my crew,0.057853762,PROBABILITY
Anthony862,2018-09-12 04:02:13,does anyone know of a good quality pillow brand?? i'm tireddd. @Casper pillow is garbage ,0.6865284,PROBABILITY
Anthony862,2018-09-12 03:54:40,why are people from UCI partaking in a pyramid scheme? don't y'all have disney annual passes to keep you occupied?,0.10327433,PROBABILITY
Anthony862,2018-09-12 03:41:35,might have to take a 2nd melatonin ,0.059144035,PROBABILITY
Anthony862,2018-09-12 02:22:08,benadryl + melatonin + w*x pen down the hatch... we're off for today qirls! goodnight pic.twitter.com/OVyg74yAxk,0.18251514,PROBABILITY
Anthony862,2018-09-12 00:53:57,sorry but i guess the airpods turned into... firepods ,0.23932761,PROBABILITY
Anthony862,2018-09-11 20:27:01,i really just walked aimlessly on campus to try to get something to drink but everything is closed.... this is what i get for not checking the summer hours but at least i got a little walk in,0.042269927,PROBABILITY
Anthony862,2018-09-11 21:00:08,oh I will be purchasing the iPhone Xs Max over here girliespic.twitter.com/oqRzePFzvm,0.06964382,PROBABILITY
Anthony862,2018-09-11 20:51:34,Good evening. Rihanna is coming.,0.07754863,PROBABILITY
Anthony862,2018-09-11 20:36:34,K. Thanks guys that was really cool. Excited to sing with you in person soon.,0.061665837,PROBABILITY
Anthony862,2018-09-11 20:23:05,pic.twitter.com/OxYp8mx3OV,0.094462626,PROBABILITY
Anthony862,2018-09-11 19:05:15,i'm studying outside and this girl is talking so loudly about her tinder experience and i'm being nosypic.twitter.com/IiRDdshzqe,0.07539992,PROBABILITY
Anthony862,2018-09-11 19:04:52,looking forward to the Apple event tomorrow. going  iPhone Xs and Apple Watch series 4pic.twitter.com/XwrD3470JU,0.035640392,PROBABILITY
Anthony862,2018-09-11 19:02:23,my airpods overheated and now they don't want to connect to my phonepic.twitter.com/wPEuFxYdTK,0.2789834,PROBABILITY
Anthony862,2018-09-11 17:00:31,rihanna is COMINGpic.twitter.com/Mbod0kf7cc,0.106454365,PROBABILITY
Anthony862,2018-09-11 16:59:49,oh so true  sad thing is that we have both seen each other park and I--- a mess :),0.101416096,PROBABILITY
Anthony862,2018-09-11 16:49:16,me https://twitter.com/Y2SHAF/status/1039258282563719169 ...,0.14812711,PROBABILITY
Anthony862,2018-09-11 16:43:26,Kinda want school to start already but idk,0.043139,PROBABILITY
Anthony862,2018-09-10 23:54:57,"They KNEW these kids were predominately Latino and INTENTIONALLY made signs and chanted ""build the wall"" & ""USA USA"" when they'd score & mfs really have the audacity to say it wasn't meant to be offensive https://twitter.com/kasskassc/status/1038993233815031808 ...",0.36011326,PROBABILITY
Anthony862,2018-09-11 03:53:06,I need to fix my sleeping schedule ASAP or else we're not showing up to class till week 8pic.twitter.com/2LrC61KUJB,0.06425612,PROBABILITY
Anthony862,2018-09-11 01:26:04,goingmelodrama,0.21684626,PROBABILITY
Anthony862,2018-09-10 21:47:57, https://nickiminaj.lnk.to/BarbieDreamsVideo ... #BarbieDreamsVIDEO,0.23252286,PROBABILITY
Anthony862,2018-09-10 20:49:33,my Venmo card arrived and i'm excited to use it like it's not linked to my bank accountpic.twitter.com/KKBk8zbghY,0.06910806,PROBABILITY
Anthony862,2018-09-10 18:56:24,pic.twitter.com/52x7OqhelD,0.094462544,PROBABILITY
Anthony862,2018-09-10 18:07:28,She said remy did her thing with shetherpic.twitter.com/XK4A6cCjBk,0.112114534,PROBABILITY
Anthony862,2018-09-10 17:37:56,okay #QueenRadio is boring now. time to get into Miss Wendy's HOT topics season 10 is livee!!pic.twitter.com/eXR4vwbjk4,0.1939184,PROBABILITY
Anthony862,2018-09-10 16:37:40,She dragging Offset for his infidelities. #QueenRadiopic.twitter.com/0U560ol1yX,0.13576464,PROBABILITY
Anthony862,2018-09-10 15:58:11,"""DO YOU KNOW WHAT ITS LIKE TO SIT IN A ROOM FOR HOURS WRITING RAPS?""",0.34656283,PROBABILITY
Anthony862,2018-09-10 15:50:07,Payola: A secret or private payment in return for the promotion of a product service etc. through the abuse of one's position influence or facilities. https://www.dictionary.com/browse/payola https://twitter.com/etnow/status/1039238621591613440 ...,0.19780098,PROBABILITY
Anthony862,2018-09-10 15:54:09,OMG 1800 POST PARTUM DEPRESSION MY HEAD EXPLODED OMG OMG OMG,0.20305312,PROBABILITY
Anthony862,2018-09-10 15:52:18,jaw is on the floor literally,0.09186018,PROBABILITY
Anthony862,2018-09-10 15:51:59,OHH!!!!!,0.096299306,PROBABILITY
Anthony862,2018-09-10 15:49:34,she's airing them out! #QueenRadio,0.33040786,PROBABILITY
Anthony862,2018-09-10 15:47:09,Lol I'm listening to queen radio like the undercover barb I am,0.12012007,PROBABILITY
Anthony862,2018-09-10 15:42:45,We really getting that girl up outta here this afternoon. #QueenRadiopic.twitter.com/BctDsNq5Ri,0.280488,PROBABILITY
Anthony862,2018-09-10 15:41:43,THERE IT IS! #QueenRadio,0.28235975,PROBABILITY
Anthony862,2018-09-10 15:41:10,SHE HAS BUILT HER CAREER OVER SYMPATHY AND PAYOLA DFLGKJFHJDF;HKJDFGHKJDFJKGDFJLHJKLFGKLHELPGFKJNFDGJKDFLKJHLKL #QUEENRADIO,0.5312001,PROBABILITY
Anthony862,2018-09-10 15:41:16,OH MISS NICKI SDFLJDSKFJDS,0.13823086,PROBABILITY
Anthony862,2018-09-10 15:40:03,Nicki came with receipts!!! im- #QueenRadio,0.37256622,PROBABILITY
Anthony862,2018-09-10 15:37:49,Queen Radio is COMEDY right now.,0.046602797,PROBABILITY
Anthony862,2018-09-10 15:38:23,WE ARE HERE #QUEENRADIO,0.2484139,PROBABILITY
Anthony862,2018-09-10 15:38:08,MESSY!!! #QueenRadio,0.47205123,PROBABILITY
Anthony862,2018-09-10 15:27:00,cmonn mess!!! #QueenRadio,0.5310612,PROBABILITY
Anthony862,2018-09-10 15:05:19,i've arrived @NICKIMINAJ #QueenRadiopic.twitter.com/eQSVX3DmHw,0.13693103,PROBABILITY
Anthony862,2018-09-10 14:01:13,me streaming room 25 on my daily commutepic.twitter.com/T5CnCcHEKB,0.2867305,PROBABILITY
Anthony862,2018-09-10 12:35:19,thats crazy we really out here going to a top ranked university https://twitter.com/UCIrvine/status/1039184841667883008 ...,0.31281513,PROBABILITY
Anthony862,2018-09-10 13:47:02,On today's episode of everything I spent an entire quarter learning is no longer accurate: https://twitter.com/UCIrvine/status/1039184841667883008 ...,0.09233034,PROBABILITY
Anthony862,2018-09-10 12:12:28,UCI earns highest #ranking to date at #7 among public universities by @USNews #BestColleges Info:  http://bit.ly/2NuwXWa #UCIPride pic.twitter.com/hf0q2SmKo1,0.040381197,PROBABILITY
Anthony862,2018-09-10 12:54:09,Now starting @ 3PM EST/12PM PST #QueenRadio in 2 hourspic.twitter.com/1bJjLrmxv7,0.073756754,PROBABILITY
Anthony862,2018-09-08 19:03:02,Remy knewpic.twitter.com/rg46NQ2OCP,0.065419756,PROBABILITY
Anthony862,2018-09-09 23:13:11,All I'm saying is Issa...sis....you have a NATHAN. I repeat: you have a damn NATHAN. PLS sit ur ass down! I'm begging! Djjsnfdndnsndnsnndnsnd,0.879399,PROBABILITY
Anthony862,2018-09-09 23:05:13,This was the best episode of this season. One of the best episodes ever lol #InsecureHBO,0.068450734,PROBABILITY
Anthony862,2018-09-09 22:38:32,when you have low iron and you get up too fast https://twitter.com/raccooons/status/1038436222144790529 ...,0.1430648,PROBABILITY
Anthony862,2018-09-09 23:48:57,that ending of #InsecureHBO noOoooooooo,0.0972385,PROBABILITY
Anthony862,2018-09-09 23:27:55,this episode is the best one of the season I can't dhsksjj #InsecureHBO,0.0999903,PROBABILITY
Anthony862,2018-09-09 13:16:19,Tomorrow @ 1PM EST/10AM PST #QueenRadiopic.twitter.com/36aj6X92Ht,0.056668468,PROBABILITY
Anthony862,2018-09-09 02:33:40,In the need of ATTENTION,0.05495309,PROBABILITY
Anthony862,2018-09-08 20:28:26,me coming across some brewing tea and getting ready to text my friends the deets pic.twitter.com/XACrVkXaU8,0.08143098,PROBABILITY
Anthony862,2018-09-08 19:30:06,We have so much to talk about! See you Monday  #Wendy10pic.twitter.com/m8GatnaoY3,0.18325162,PROBABILITY
Anthony862,2018-09-08 13:12:07,Nicki came for Miley for coming for her for defending BLACK ARTISTS.... y'all were silent for THAT as well...... NEXT CAAAAASSSSEEEEEEEE  https://twitter.com/leosznnnn/status/1038463713660022785 ...,0.6145721,PROBABILITY
Anthony862,2018-09-08 18:54:08,"""YOU RAGGEDY BITCH""pic.twitter.com/hBhEKuKcsO",0.9662955,PROBABILITY
Anthony862,2018-09-08 04:21:55, https://itunes.apple.com/us/album/sweetener/1399202539 ...,0.12240435,PROBABILITY
Anthony862,2018-09-08 03:17:07,me freshman year https://twitter.com/JosaeRiver/status/1038325032043200513 ...,0.11597107,PROBABILITY
Anthony862,2018-09-08 01:40:57,Cardi B is what happens when you bring fashion nova to Fashion Week.,0.12384243,PROBABILITY
Anthony862,2018-09-08 01:57:46,My final words.. I just love how Nicki watches the girls self destruct. She doesn't have to ever do or say much or even be aggressive to get a reaction. They all end up fighting the air. All while Nicki stays winning. Chess not checkers. ,0.26163295,PROBABILITY
Anthony862,2018-09-07 23:53:43,Cardi really out here fighting everyone except her cheating ass husbandpic.twitter.com/JkSVA2Gr5Q,0.87029266,PROBABILITY
Anthony862,2018-09-08 01:42:47,petty fhsksjsj,0.23123318,PROBABILITY
Anthony862,2018-09-08 01:32:50, https://itunes.apple.com/us/album/queen/1398449449 ...,0.12240435,PROBABILITY
Anthony862,2018-09-08 01:17:28,Last week Cardi B went back to the strip club to jump bartenders for sleeping with HER man now she around millionaires throwing Payless shoes and y'all are calling Nicki the problem?,0.30983946,PROBABILITY
Anthony862,2018-09-08 01:09:44,Nicki:Cardi:pic.twitter.com/qdbEqJyrTc,0.13150732,PROBABILITY
Anthony862,2018-09-07 23:56:41,Cardi really taking this industry shit personal. Send her back to Love and Hip Hop! Sis at a professional event with a nice gown on acting like a hood rat,0.91059583,PROBABILITY
Anthony862,2018-09-08 01:04:23,lmfaoooo PETTYpic.twitter.com/pWZtATYykc,0.115174904,PROBABILITY
Anthony862,2018-09-08 01:04:11,goingQueen,0.2014768,PROBABILITY
Anthony862,2018-09-08 01:02:39,pic.twitter.com/blCth0M3pm,0.094462626,PROBABILITY
Anthony862,2018-09-08 01:02:10,#QueenRadio is about to be good,0.16957669,PROBABILITY
Anthony862,2018-09-08 00:59:15,THIS IS A POP CULTURE MOMENT  https://twitter.com/realstephy/status/1038286284752441344 ...,0.23747666,PROBABILITY
Anthony862,2018-09-08 01:00:16,COOL AS A CUCUMBER AHH,0.15234388,PROBABILITY
Anthony862,2018-09-08 00:54:11,is this the messiest night on twitter since Solange put the paws on Jay,0.078564316,PROBABILITY
Anthony862,2018-09-08 00:55:16,ok conversation over I'm really ready to ride out  https://twitter.com/BADDESTKam/status/1038283162777018368 ...,0.20044525,PROBABILITY
Anthony862,2018-09-07 23:13:57,Anyway Nicki won. Fashion week. Smackdown. Life.,0.107299365,PROBABILITY
Anthony862,2018-09-08 00:31:31,"""Bitches talk all that shit in they raps but in real life they pussy!! This shit really is for entertainment!!""Ma... you the only one with a knot on your forehead ",0.97922534,PROBABILITY
Anthony862,2018-09-08 00:33:50,She ain't messing with no average chick  POP POP!pic.twitter.com/mWJPnshHZX,0.16340421,PROBABILITY
Anthony862,2018-09-08 00:22:54,Lmao Nicki is not in ANY of these videos unclockable just like her wigs.,0.41367275,PROBABILITY
Anthony862,2018-09-07 23:44:26,anna wintour making her way to the next fashion show after hearing the nicki fightpic.twitter.com/eCyVgBgtgu,0.15673973,PROBABILITY
Anthony862,2018-09-07 20:23:27,Oh bich 4 dollar signs!?,0.7666905,PROBABILITY
Anthony862,2018-09-07 20:21:28,the name already has me skeptical,0.070569426,PROBABILITY
Anthony862,2018-09-07 20:18:48,interesting pic.twitter.com/pjuXeq0SVI,0.065556034,PROBABILITY
Anthony862,2018-09-07 17:29:39,NICKI IS DEF IN HER BAG & SLAYING EVERY FUCKING LOOK!!!!pic.twitter.com/VkZ1QjSj6O,0.90858126,PROBABILITY
Anthony862,2018-09-07 17:35:29,ariana removed herself from a toxic situation. Mac was having troubles with drugs way before they even got together and you can only help someone as much as they want to be helped. it was never Ariana's responsibility to take care of him through his addiction. fuck you. https://twitter.com/sheslulu/status/1038167847342493696 ...,0.89935756,PROBABILITY
Anthony862,2018-09-07 17:07:14,Ariana's instagram comments are absolutely vile and disgusting. I'm glad she disabled them. I can't imagine having to read that after finding out about the passing of someone you still cherished so deeply and cared for. Good lord,0.43474144,PROBABILITY
Anthony862,2018-09-07 17:02:12,Like...... people are fucking MISERABLE. https://twitter.com/knnewagb/status/1038166353562222594 ...,0.94549453,PROBABILITY
Anthony862,2018-09-07 16:43:59,Y'all will NOT use Mac Miller's death to be misogynistic and blame it on Ariana. Y'all will NOT use his death to joke about addiction. Y'all will NOT use Mac Miller's death to be absolute trash. RIP Mac Miller.,0.74435645,PROBABILITY
Anthony862,2018-09-07 16:38:09,That TMZ article alluding that Ariana breaking up with Mac because of his drug & alcohol usage is what led him to overdose is abusive.If drug/alcohol abuse is your deal breaker it is ok to leave it is not your responsibility and it is not your fault.,0.43841988,PROBABILITY
Anthony862,2018-09-07 16:42:05,Anybody who RT's or likes anything tying Ariana to any of this will get dragged and blocked today.,0.42028308,PROBABILITY
Anthony862,2018-09-07 16:44:26,TMZ knew exactly what they were doing writing that article the way it is,0.04373842,PROBABILITY
Anthony862,2018-09-07 04:18:03,pic.twitter.com/pmmOJoGlkC,0.094462626,PROBABILITY
Anthony862,2018-09-07 04:14:47,It was you all along https://twitter.com/anthony862/status/648670777139576832?s=21 ...,0.12845372,PROBABILITY
Anthony862,2018-09-07 04:01:28,I.... finally streamed sweetener,0.21356335,PROBABILITY
Anthony862,2018-09-07 04:01:37,Oh thank god I thought it was just me.,0.022595203,PROBABILITY
Anthony862,2018-09-07 04:00:09,Yes and it's always from this cute girl but then I realize she isnt actually liking my tweets I'm just getting the same one over and over again https://twitter.com/Anthony862/status/1037967145504632832 ...,0.15627782,PROBABILITY
Anthony862,2018-09-07 03:33:46,anyone else on twitter receiving the same old notifications every ~20 mins,0.072151,PROBABILITY
Anthony862,2018-09-06 11:49:28,someones suggested this was basically gentrified Anna Wintour and now I can't unhear it https://twitter.com/DUALIPA/status/1037551726084141056 ...,0.15932705,PROBABILITY
Anthony862,2018-09-06 00:15:41,first time having a grilled chicken torta at Porto's and it was so good ,0.3136283,PROBABILITY
Anthony862,2018-09-05 18:43:21,CALLING ALL TAUREANS  I need tips on how to be an emotionally unavailable cold hearted piece of shit... please let me know how to do so! Thank you x,0.8021817,PROBABILITY
Anthony862,2018-09-05 16:41:53,Wow. Happy birthday to my first album Goddess. What a special day. I haven't been that active on here because I'm working so hard on the next album. But here's to my first child pic.twitter.com/bycI0BPmon,0.07021488,PROBABILITY
Anthony862,2018-09-05 14:52:40,esos son reebok o son nike?,0.081481025,PROBABILITY
Anthony862,2018-09-05 04:56:28,Check the full clip on my youtube channel guyspic.twitter.com/1Jq9kOCeTA,0.07206237,PROBABILITY
Anthony862,2018-09-05 04:54:34,I do ,0.027516637,PROBABILITY
Anthony862,2018-09-04 20:30:13,".@official_sunmi_ returns with a ""Siren"" song: watch the music video  http://blbrd.cm/kx4IDn pic.twitter.com/A1gdV30tGm",0.05510415,PROBABILITY
Anthony862,2018-09-05 03:00:14,if anyone has a lecture at the anteater pavilion this upcoming quarter invite me to your class.  i wanna see what's tea in that new building,0.0794954,PROBABILITY
Anthony862,2018-09-05 00:00:10,Sansa need to be worried about what she gon do with the north. They ass bout to have civil war once jon dumbass come back with them dragons. Get your ass back to winterfell sis! https://twitter.com/nickjonas/status/1037185720966897664 ...,0.8017048,PROBABILITY
Anthony862,2018-09-04 15:02:11,Ballroom culture in New York City was created as a retaliation to white gay events that excluded and discriminated against the black LGBTQ community. Just wanted to let everyone know this before they watch the new 'Promises' music video by Sam Smith and Calvin Harris. ,0.19859815,PROBABILITY
Anthony862,2018-09-05 00:11:14,.@IssaRae for Glamour Magazine.pic.twitter.com/URsUH5MYZ0,0.10183381,PROBABILITY
Anthony862,2018-09-04 11:40:00,Out Sept 6th!! @garage_magazine issue 15 photographed by artist Deana Lawson styled by Carlos Nazariohair by @yusefhairnycmake-up by @lisa_eldridge using @fentybeautynails by @jennylongworthset design by David Whiteproduction by Holmes Productionpic.twitter.com/JRnpbNofpX,0.12021102,PROBABILITY
Anthony862,2018-09-04 04:57:44,rihanna for garage magazinepic.twitter.com/NvFV6YaIbf,0.10345614,PROBABILITY
Anthony862,2018-09-04 05:51:03,where is itunes https://twitter.com/official_sunmi_/status/1036914365864136705 ...,0.12297853,PROBABILITY
Anthony862,2018-09-04 01:50:37,I don't own a lot of Nike pieces but after today we shall be getting a pair of shoes or sumnpic.twitter.com/4NcQiaFmUh,0.0652916,PROBABILITY
Anthony862,2018-09-04 03:22:51,I feel like I'm coming down with a cold and my mom gave me some medicine that she got from Tijuana today... bitch they don't play,0.87116945,PROBABILITY
Anthony862,2018-09-01 13:45:02,better off muffled with rain (as you can tell i'm bored)pic.twitter.com/a3TtFRXJDC,0.19601355,PROBABILITY
Anthony862,2018-09-01 20:08:40,I brought my 10 yr old brother along and he wanted to see Abercrombie & Fitch ohhh whewww... well...,0.24611838,PROBABILITY
Anthony862,2018-09-01 13:02:32,goingsouth coast,0.11457433,PROBABILITY
Anthony862,2018-09-01 01:37:40,Becuase Brisket is the best thing on the menu how is that even a question https://twitter.com/_obliviateme/status/1035760480936050688 ...,0.06078265,PROBABILITY
Anthony862,2018-08-31 16:31:09,We're really about to begin our 4th year of college next month. That's wild.,0.10577319,PROBABILITY
Anthony862,2018-08-31 16:04:33,pic.twitter.com/iQZMgbURHr,0.094462626,PROBABILITY
Anthony862,2018-08-31 15:07:46,you all are fiends on webreg,0.6079781,PROBABILITY
Anthony862,2018-08-31 12:50:45,maybe you should stop drinking iced coffee with hot cheetos past midnight,0.1652087,PROBABILITY
Anthony862,2018-08-31 11:45:37,oh!! episode 4 of Insecure is availablepic.twitter.com/2Y3dzZnJZc,0.2047043,PROBABILITY
Anthony862,2018-08-31 05:38:08,was falling asleep and then it went awaypic.twitter.com/qXMamFtJV1,0.055320647,PROBABILITY
Anthony862,2018-08-31 04:58:29,ooooh finesse those mf classes king !!,0.6079781,PROBABILITY
Anthony862,2018-08-31 04:36:21,so the majority of y'all have normal sleeping hours except for I,0.07989617,PROBABILITY
Anthony862,2018-08-31 03:43:15,So Eminem is still out here calling people the F word and this time to someone who may actually be apart of the LGBT community...whew. Someone call Mariah to chew him up againpic.twitter.com/NTFuDEyM17,0.5023835,PROBABILITY
Anthony862,2018-08-31 03:53:27,What time is class enrollment restriction lifted gals???,0.07257341,PROBABILITY
Anthony862,2018-08-31 00:56:38,a brilliant body of work by my friend @troyesivan Bloom is out now https://TroyeSivan.lnk.to/Bloom ,0.04403341,PROBABILITY
Anthony862,2018-08-30 23:32:28,People trippin on In-N-Out but the IRVINE COMPANY gave $750000 https://twitter.com/DarwinBondGraha/status/1035323555049697280 ...,0.21943302,PROBABILITY
Anthony862,2018-08-31 00:16:24,talent. not everybody has that !!pic.twitter.com/EGJxEoKhHz,0.110146195,PROBABILITY
Anthony862,2018-08-31 00:03:20, BLOOM IS OUT EVERYWHERE NOW  https://TroyeSivan.lnk.to/Bloom ,0.07427421,PROBABILITY
Anthony862,2018-08-30 22:34:57,NICKI STANS GOODNIGHT N GO?!?!?!?!OUR FUCKING MINDS #QUEENRADIO,0.91683507,PROBABILITY
Anthony862,2018-08-30 22:20:04,Kris Jenner finna get Queen radio shut down by midnight,0.14476529,PROBABILITY
Anthony862,2018-08-29 14:04:19,last 2 weeks have consisted of black coffee hot sauce & tomato heavy foodswoke up with acid reflux for the past 3 days... going  gastritispic.twitter.com/ssc9WpizvG,0.06442586,PROBABILITY
Anthony862,2018-08-30 17:15:30,Job: Sorry you need more experience.UCI student: Bet https://twitter.com/KTLA/status/1035034468677865473 ...,0.08503845,PROBABILITY
Anthony862,2018-08-30 13:03:43,pic.twitter.com/PxaCWMEkaT,0.094462626,PROBABILITY
CrownUncrowned,2018-09-18 20:08:07,This is scientifically proven objectively true facts. Please do not attempt to argue or dispute. God bless.pic.twitter.com/NQf7jlVz43,0.14911701,PROBABILITY
CrownUncrowned,2018-10-19 23:40:50,@Mamoru_SSB Side b automatically forces approaches and fsmash and pivot grab stuff out approaches and when they actually get in roll dsmash. It's the scrubbiest shit but it works too often. Pikmin dying is secretly good for you,0.5359699,PROBABILITY
CrownUncrowned,2018-10-19 23:36:36,Not liking this within 5 miliseconds of you posting it is my greatest failure,0.23609829,PROBABILITY
CrownUncrowned,2018-10-19 23:17:56,Like this and I will tell you why you're an absolute cunt for maining your fucking bullshit character,0.9837174,PROBABILITY
CrownUncrowned,2018-10-15 09:19:21,pic.twitter.com/YfQc06n5n7,0.094462626,PROBABILITY
CrownUncrowned,2018-10-14 16:11:10,"On the top player topic I think it would be hilarious if @Mamoru_SSB was a top player because people would be like ""how do I win this mu"" and he'd just tweet a video of a rare fish eating its food with the caption ""things to do things to do~~~""",0.0943392,PROBABILITY
CrownUncrowned,2018-10-11 23:49:45,@CrownUncrowned I've failed you again.But uhhhhhhhh... its all rage,0.27089915,PROBABILITY
CrownUncrowned,2018-10-11 22:13:13,Dr. Mario,0.017074885,PROBABILITY
CrownUncrowned,2018-10-11 02:00:03,if you werent personally traumatized by this move at least once then you dont get to call yourself a veteran come smash ultimatepic.twitter.com/A5q4o9q6Ne,0.3211199,PROBABILITY
CrownUncrowned,2018-10-11 10:50:16,I am a beacon of knowledge blazing out across a black sea of ignorance,0.32239434,PROBABILITY
CrownUncrowned,2018-10-11 01:50:11,coolest supers tier listbase vegetas command grab counts cuz its more cinematic than half the supers in the gamepic.twitter.com/BdUtCH18Wa,0.101694636,PROBABILITY
CrownUncrowned,2018-10-08 21:11:31,New Smash Blog Post! (10/08)Today's Fighter#18: Dr. MarioHe has more attack and launch power than Mario but his jump and recovery is not as good. Pro tip: You can repeatedly press the B button when using his down special Dr. Tornado to float a bit!pic.twitter.com/brUFAtvgHP,0.14306262,PROBABILITY
CrownUncrowned,2018-10-07 15:04:30,Got 9th at big house yeet yeet,0.08297744,PROBABILITY
CrownUncrowned,2018-10-06 12:59:24,Powerpuff Girls theme song SLAPS and no one can tell me otherwise.,0.5038139,PROBABILITY
CrownUncrowned,2018-10-05 23:30:43,"It's grand finals of TBH8:-Hbox is about to win by default because mang0 is too drunk to play-Suddenly Reggie enters the venue-He swiftly 6-0s Hbox each game a 4 stock-Hbox: ""This isn't fair. He wasn't even registered""-Reggie walks up to Hbox-Reggie: ""Please no johns""pic.twitter.com/RiYLoM5H7X",0.27659428,PROBABILITY
CrownUncrowned,2018-10-05 20:24:22,How well could my Bowser Jr. place at FNS? What if it does better than my Rosa monkaS.,0.1550128,PROBABILITY
CrownUncrowned,2018-10-05 16:31:33,I thought we were friends.pic.twitter.com/faC9PHxPMf,0.054419223,PROBABILITY
CrownUncrowned,2018-10-05 15:53:26,Gotta hop on that unexplained tier list meme.A: 626 Tux~ ARJAY!!!B: DizZy C: Nude Mamoru~ JmonD: Goose Aden E: NapperF: JiN,0.296381,PROBABILITY
CrownUncrowned,2018-10-04 23:14:32,Well I went 2-2 and won a money match. No stream time. Didn't do anything special. But I did it all 4HELMET.I'll get 'em next time @CrownUncrowned,0.08956997,PROBABILITY
