user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
realDonaldTrump,Donald J. Trump,1043305127250194432,2018-09-22 01:05:00,/realDonaldTrump/status/1043305127250194432,60326,6155,14670,Thank you Missouri - I love you!https://www.pscp.tv/w/bnWMQTFvTlFsTFJub1dwUXd8MXZBR1JFckxlQllLbJrvZkF1SzaL8U4oEbX5IeiiGs8FrIYe_qO0Jci8fouM?t=1s …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you Missouri - I love you!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pscp.tv/w/bnWMQTFvTlFsTFJub1dwUXd8MXZBR1JFckxlQllLbJrvZkF1SzaL8U4oEbX5IeiiGs8FrIYe_qO0Jci8fouM?t=1s"" dir=""ltr"" href=""https://t.co/rx3mtd7yOy"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pscp.tv/w/bnWMQTFvTlFsTFJub1dwUXd8MXZBR1JFckxlQllLbJrvZkF1SzaL8U4oEbX5IeiiGs8FrIYe_qO0Jci8fouM?t=1s""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pscp.tv/w/bnWMQTFvTlFs</span><span class=""invisible"">TFJub1dwUXd8MXZBR1JFckxlQllLbJrvZkF1SzaL8U4oEbX5IeiiGs8FrIYe_qO0Jci8fouM?t=1s</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1043254590290911232,2018-09-21 21:44:11,/realDonaldTrump/status/1043254590290911232,35188,2850,7920,Remarks by President Trump at the Signing of H.R. 5895: http://45.wh.gov/J8SiBs pic.twitter.com/7hcD22Txvy,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Remarks by President Trump at the Signing of H.R. 5895: <a class=""twitter-timeline-link"" data-expanded-url=""http://45.wh.gov/J8SiBs"" dir=""ltr"" href=""https://t.co/tfKJJGMevo"" rel=""nofollow noopener"" target=""_blank"" title=""http://45.wh.gov/J8SiBs""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">45.wh.gov/J8SiBs</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7hcD22Txvy"">pic.twitter.com/7hcD22Txvy</a></p>"
realDonaldTrump,Donald J. Trump,1043241388580646912,2018-09-21 20:51:44,/realDonaldTrump/status/1043241388580646912,53387,6476,12336,pic.twitter.com/hIw1AQdRpY,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/hIw1AQdRpY"">pic.twitter.com/hIw1AQdRpY</a></p>"
W7VOA,Steve Herman,1042952087141789697,2018-09-21 01:42:09,/W7VOA/status/1042952087141789697,35319,3552,9234,View of the line outside Las Vegas Convention Center of those waiting to get into the @realDonaldTrump #MAGA rally. (Photos sent to me from someone who prefers to remain anonymous)pic.twitter.com/0QOflZzPHL,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">View of the line outside Las Vegas Convention Center of those waiting to get into the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a> rally. (Photos sent to me from someone who prefers to remain anonymous)<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0QOflZzPHL"">pic.twitter.com/0QOflZzPHL</a></p>"
RamonaGiwargis,Ramona Giwargis,1042963560916111360,2018-09-21 02:27:44,/RamonaGiwargis/status/1042963560916111360,35119,2078,7663,"The crowd roars as @realDonaldTrump takes the stage. Says he’s thrilled to be back in Ne-vah-da. “You have to say that just right,” he jokes. Says the state is home to hardworking people who respect the flag.pic.twitter.com/BTE7R7TCQp – at North Hall LVCC","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The crowd roars as <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> takes the stage. Says he’s thrilled to be back in Ne-vah-da. “You have to say that just right,” he jokes. Says the state is home to hardworking people who respect the flag.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BTE7R7TCQp"">pic.twitter.com/BTE7R7TCQp</a><span class=""tweet-poi-geo-text""> – at <a class=""js-nav u-textUserColorHover js-geo-pivot-link"" data-nav=""search"" data-place-id=""07d9ec8d13883000"" href=""/search?q=place%3A07d9ec8d13883000"">North Hall LVCC</a></span></p>"
MikeTokes,Mike Tokes,1042991486051135488,2018-09-21 04:18:42,/MikeTokes/status/1042991486051135488,56028,3912,14854,"What an amazing Trump rally in Las Vegas, Nevada. There must have been over 10,000 people here and trust me when I say it, we are all ready to VOTE in November!pic.twitter.com/ykaU92fcet","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What an amazing Trump rally in Las Vegas, Nevada. There must have been over 10,000 people here and trust me when I say it, we are all ready to VOTE in November!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ykaU92fcet"">pic.twitter.com/ykaU92fcet</a></p>"
MikeTokes,Mike Tokes,1042942770963312640,2018-09-21 01:05:08,/MikeTokes/status/1042942770963312640,34509,2772,8400,"We are outside the Trump rally in Las Vegas. There are THOUSANDS of conservatives here and the line extends all the way around the block. 

Everyone loves Trump! pic.twitter.com/zC6HfkEVCD","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We are outside the Trump rally in Las Vegas. There are THOUSANDS of conservatives here and the line extends all the way around the block. 

Everyone loves Trump! <img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zC6HfkEVCD"">pic.twitter.com/zC6HfkEVCD</a></p>"
NVGOP,Nevada GOP,1042974700006068224,2018-09-21 03:12:00,/NVGOP/status/1042974700006068224,28382,1213,6547,Energy and excitement for President @realDonaldTrump and his #AmericaFirst agenda is through the roof! #MAGApic.twitter.com/KNywCErSj0,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Energy and excitement for President <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> and his <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmericaFirst?src=hash""><s>#</s><b>AmericaFirst</b></a> agenda is through the roof! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/KNywCErSj0"">pic.twitter.com/KNywCErSj0</a></p>"
GOP,GOP,1042965749449535488,2018-09-21 02:36:26,/GOP/status/1042965749449535488,33217,2465,8006,"“We’re fighting every day for our factories, our ranchers, our great miners, our farmers, and we are now the largest producer of energy in the entire world.” -@realDonaldTrump","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“We’re fighting every day for our factories, our ranchers, our great miners, our farmers, and we are now the largest producer of energy in the entire world.” -<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a></p>"
LindseyGrahamSC,Lindsey Graham,1042974310288293888,2018-09-21 03:10:27,/LindseyGrahamSC/status/1042974310288293888,59181,10393,13732,Great job tonight by President @realDonaldTrump in Las Vegas laying out how strong America has become economically and how much safer we are with a strong military.,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Great job tonight by President <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> in Las Vegas laying out how strong America has become economically and how much safer we are with a strong military.</p>"
realDonaldTrump,Donald J. Trump,1043231338482921472,2018-09-21 20:11:48,/realDonaldTrump/status/1043231338482921472,46442,5200,11301,Promises Kept for our GREAT Veterans!pic.twitter.com/C0h8cW4FuH,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Promises Kept for our GREAT Veterans!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/C0h8cW4FuH"">pic.twitter.com/C0h8cW4FuH</a></p>"
realDonaldTrump,Donald J. Trump,1043188755866079232,2018-09-21 17:22:35,/realDonaldTrump/status/1043188755866079232,44352,9959,11131,"Throughout American history, the men and women of our Armed Forces have selflessly served our Country, making tremendous sacrifices to defend our liberty. On National POW/MIA Recognition Day, we honor all American Prisoners of War: http://45.wh.gov/y6Vs5D pic.twitter.com/OEetrLzgcJ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Throughout American history, the men and women of our Armed Forces have selflessly served our Country, making tremendous sacrifices to defend our liberty. On National POW/MIA Recognition Day, we honor all American Prisoners of War: <a class=""twitter-timeline-link"" data-expanded-url=""http://45.wh.gov/y6Vs5D"" dir=""ltr"" href=""https://t.co/ZGiqdYbats"" rel=""nofollow noopener"" target=""_blank"" title=""http://45.wh.gov/y6Vs5D""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">45.wh.gov/y6Vs5D</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/OEetrLzgcJ"">pic.twitter.com/OEetrLzgcJ</a></p>"
realDonaldTrump,Donald J. Trump,1043160312315146240,2018-09-21 15:29:34,/realDonaldTrump/status/1043160312315146240,93449,17838,27219,"Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct & Resist & Delay. Let her testify, or not, and TAKE THE VOTE!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Senator Feinstein and the Democrats held the letter for months, only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct &amp; Resist &amp; Delay. Let her testify, or not, and TAKE THE VOTE!</p>"
realDonaldTrump,Donald J. Trump,1043148165883416576,2018-09-21 14:41:18,/realDonaldTrump/status/1043148165883416576,68349,12012,16991,....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hopefully other things which he is looking at). In the end I can always declassify if it proves necessary. Speed is very important to me - and everyone!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hopefully other things which he is looking at). In the end I can always declassify if it proves necessary. Speed is very important to me - and everyone!</p>"
realDonaldTrump,Donald J. Trump,1043146627576258561,2018-09-21 14:35:11,/realDonaldTrump/status/1043146627576258561,57669,9937,15598,"I met with the DOJ concerning the declassification of various UNREDACTED documents. They agreed to release them but stated that so doing may have a perceived negative impact on the Russia probe. Also, key Allies’ called to ask not to release. Therefore, the Inspector General.....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I met with the DOJ concerning the declassification of various UNREDACTED documents. They agreed to release them but stated that so doing may have a perceived negative impact on the Russia probe. Also, key Allies’ called to ask not to release. Therefore, the Inspector General.....</p>"
realDonaldTrump,Donald J. Trump,1043130170612244481,2018-09-21 13:29:47,/realDonaldTrump/status/1043130170612244481,82107,29969,17246,The radical left lawyers want the FBI to get involved NOW. Why didn’t someone call the FBI 36 years ago?,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The radical left lawyers want the FBI to get involved NOW. Why didn’t someone call the FBI 36 years ago?</p>"
realDonaldTrump,Donald J. Trump,1043128595231604738,2018-09-21 13:23:32,/realDonaldTrump/status/1043128595231604738,69835,15400,15660,I will Chair the United Nations Security Council meeting on Iran next week!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I will Chair the United Nations Security Council meeting on Iran next week!</p>"
realDonaldTrump,Donald J. Trump,1043126336473055235,2018-09-21 13:14:33,/realDonaldTrump/status/1043126336473055235,112329,77514,26802,"I have no doubt that, if the attack on Dr. Ford was as bad as she says, charges would have been immediately filed with local Law Enforcement Authorities by either her or her loving parents. I ask that she bring those filings forward so that we can learn  date, time, and place!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I have no doubt that, if the attack on Dr. Ford was as bad as she says, charges would have been immediately filed with local Law Enforcement Authorities by either her or her loving parents. I ask that she bring those filings forward so that we can learn  date, time, and place!</p>"
realDonaldTrump,Donald J. Trump,1043121858797686785,2018-09-21 12:56:46,/realDonaldTrump/status/1043121858797686785,115117,28322,29934,"Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.</p>"
realDonaldTrump,Donald J. Trump,1042988257166819329,2018-09-21 04:05:52,/realDonaldTrump/status/1042988257166819329,80202,12728,19569,AMERICA IS WINNING AGAIN!pic.twitter.com/6HcBjLAAQB,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">AMERICA IS WINNING AGAIN!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/6HcBjLAAQB"">pic.twitter.com/6HcBjLAAQB</a></p>"
realDonaldTrump,Donald J. Trump,1042980109907451905,2018-09-21 03:33:30,/realDonaldTrump/status/1042980109907451905,49480,4706,10990,"Thank you Las Vegas, Nevada - I love you! #MAGApic.twitter.com/GBZO84PyQ1","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you Las Vegas, Nevada - I love you! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a><img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/GBZO84PyQ1"">pic.twitter.com/GBZO84PyQ1</a></p>"
realDonaldTrump,Donald J. Trump,1042978990229606401,2018-09-21 03:29:03,/realDonaldTrump/status/1042978990229606401,53983,6684,14013,MAKE AMERICA GREAT AGAIN!https://www.pscp.tv/w/bnRcyTFvTlFsTFJub1dwUXd8MW1ueGVvbERZZE5HWKGKKUxPiAY6kMKUcV2G5FbI9nQHvlpVWW8fu9J2UN50?t=1s …,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MAKE AMERICA GREAT AGAIN!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.pscp.tv/w/bnRcyTFvTlFsTFJub1dwUXd8MW1ueGVvbERZZE5HWKGKKUxPiAY6kMKUcV2G5FbI9nQHvlpVWW8fu9J2UN50?t=1s"" dir=""ltr"" href=""https://t.co/OYJUkiEUid"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pscp.tv/w/bnRcyTFvTlFsTFJub1dwUXd8MW1ueGVvbERZZE5HWKGKKUxPiAY6kMKUcV2G5FbI9nQHvlpVWW8fu9J2UN50?t=1s""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pscp.tv/w/bnRcyTFvTlFs</span><span class=""invisible"">TFJub1dwUXd8MW1ueGVvbERZZE5HWKGKKUxPiAY6kMKUcV2G5FbI9nQHvlpVWW8fu9J2UN50?t=1s</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1042948464408055808,2018-09-21 01:27:45,/realDonaldTrump/status/1042948464408055808,53547,8300,10789,"Landing in Las Vegas now for a Make America Great Again Rally supporting @DeanHeller and @DannyTarkanian. Also doing interview there with @seanhannity live on @FoxNews. Big crowd, long lines. Will be great! #MAGA","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Landing in Las Vegas now for a Make America Great Again Rally supporting <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""41363507"" dir=""ltr"" href=""/DeanHeller""><s>@</s><b>DeanHeller</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""64465025"" dir=""ltr"" href=""/DannyTarkanian""><s>@</s><b>DannyTarkanian</b></a>. Also doing interview there with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""41634520"" dir=""ltr"" href=""/seanhannity""><s>@</s><b>seanhannity</b></a> live on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1367531"" dir=""ltr"" href=""/FoxNews""><s>@</s><b>FoxNews</b></a>. Big crowd, long lines. Will be great! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a></p>"
realDonaldTrump,Donald J. Trump,1042925680109924352,2018-09-20 23:57:13,/realDonaldTrump/status/1042925680109924352,43052,6146,12753,pic.twitter.com/LdXQb42Imc,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LdXQb42Imc"">pic.twitter.com/LdXQb42Imc</a></p>"
realDonaldTrump,Donald J. Trump,1042894836024586240,2018-09-20 21:54:39,/realDonaldTrump/status/1042894836024586240,56574,8893,12494,"On my way to Las Vegas, Nevada. Look forward to seeing everyone tonight! #MAGAhttps://twitter.com/realDonaldTrump/status/1041754160599900161 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">On my way to Las Vegas, Nevada. Look forward to seeing everyone tonight! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MAGA?src=hash""><s>#</s><b>MAGA</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/realDonaldTrump/status/1041754160599900161"" dir=""ltr"" href=""https://t.co/wTeerIUJvd"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/realDonaldTrump/status/1041754160599900161""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/realDonaldTrum</span><span class=""invisible"">p/status/1041754160599900161</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1042844399300952064,2018-09-20 18:34:14,/realDonaldTrump/status/1042844399300952064,53897,8272,13462,pic.twitter.com/RzqoiQ4SmD,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RzqoiQ4SmD"">pic.twitter.com/RzqoiQ4SmD</a></p>"
realDonaldTrump,Donald J. Trump,1042838324187213824,2018-09-20 18:10:06,/realDonaldTrump/status/1042838324187213824,51653,3705,11429,"...North Korea to be identified as a result of my Summit with Chairman Kim. These HEROES are home, they may Rest In Peace, and hopefully their families can have closure.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">...North Korea to be identified as a result of my Summit with Chairman Kim. These HEROES are home, they may Rest In Peace, and hopefully their families can have closure.</p>"
realDonaldTrump,Donald J. Trump,1042838322530398214,2018-09-20 18:10:05,/realDonaldTrump/status/1042838322530398214,55695,2097,13055,"Army Master Sgt. Charles H. McDaniel, 32, of Vernon, Indiana, and Army Pfc. William H. Jones, 19, of Nash County, North Carolina, are the first American remains from...","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Army Master Sgt. Charles H. McDaniel, 32, of Vernon, Indiana, and Army Pfc. William H. Jones, 19, of Nash County, North Carolina, are the first American remains from...</p>"
realDonaldTrump,Donald J. Trump,1042830534513229825,2018-09-20 17:39:08,/realDonaldTrump/status/1042830534513229825,70304,4532,15809,Congratulations to my good friend Prime Minister @AbeShinzo on his HUGE election victory in Japan. I’m looking forward to many more years of working together. See you in New York next week!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Congratulations to my good friend Prime Minister <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""468122115"" dir=""ltr"" href=""/AbeShinzo""><s>@</s><b>AbeShinzo</b></a> on his HUGE election victory in Japan. I’m looking forward to many more years of working together. See you in New York next week!<img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><img alt=""🇯🇵"" aria-label=""Emoji: Flag of Japan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ef-1f1f5.png"" title=""Flag of Japan""/></p>"
realDonaldTrump,Donald J. Trump,1042828275121369088,2018-09-20 17:30:10,/realDonaldTrump/status/1042828275121369088,43471,4803,11599,".@JayWebberNJ is running for Congress in the 11th District of New Jersey. He is outstanding in every way. Strong on Borders, loves our Military and our Vets. Big Crime fighter. Jay has my Full and Total Endorsement!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2956955584"" dir=""ltr"" href=""/JayWebberNJ""><s>@</s><b>JayWebberNJ</b></a> is running for Congress in the 11th District of New Jersey. He is outstanding in every way. Strong on Borders, loves our Military and our Vets. Big Crime fighter. Jay has my Full and Total Endorsement!</p>"
realDonaldTrump,Donald J. Trump,1042768904857247744,2018-09-20 13:34:15,/realDonaldTrump/status/1042768904857247744,90922,10910,20542,S&P 500 HITS ALL-TIME HIGH  Congratulations USA!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">S&amp;P 500 HITS ALL-TIME HIGH  Congratulations USA!</p>"
realDonaldTrump,Donald J. Trump,1042740913968164864,2018-09-20 11:43:01,/realDonaldTrump/status/1042740913968164864,116268,41116,30630,"I want to know, where is the money for Border Security and the WALL in this ridiculous Spending Bill, and where will it come from after the Midterms? Dems are obstructing Law Enforcement and Border Security. REPUBLICANS MUST FINALLY GET TOUGH!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I want to know, where is the money for Border Security and the WALL in this ridiculous Spending Bill, and where will it come from after the Midterms? Dems are obstructing Law Enforcement and Border Security. REPUBLICANS MUST FINALLY GET TOUGH!</p>"
realDonaldTrump,Donald J. Trump,1042739629139664896,2018-09-20 11:37:55,/realDonaldTrump/status/1042739629139664896,54671,6701,13272,....The thing that’s lacking is we can’t properly secure the Border because of the Democrats historic level of Obstruction.” Senator David Perdue of Georgia.,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">....The thing that’s lacking is we can’t properly secure the Border because of the Democrats historic level of Obstruction.” Senator David Perdue of Georgia.</p>"
realDonaldTrump,Donald J. Trump,1042738383720726528,2018-09-20 11:32:58,/realDonaldTrump/status/1042738383720726528,61435,8489,15666,"“We can’t secure the Border because of the Democrats historic level of Obstruction. The Presidents fed up with this. His agenda is working. The economy is growing at twice the rate it did under Obama. We’ve nominated and confirmed 68 Federal Judges, 26 Court of Appeals Judges....","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“We can’t secure the Border because of the Democrats historic level of Obstruction. The Presidents fed up with this. His agenda is working. The economy is growing at twice the rate it did under Obama. We’ve nominated and confirmed 68 Federal Judges, 26 Court of Appeals Judges....</p>"
realDonaldTrump,Donald J. Trump,1042733544466989057,2018-09-20 11:13:44,/realDonaldTrump/status/1042733544466989057,82268,12740,20152,"We protect the countries of the Middle East, they would not be safe for very long without us, and yet they continue to push for higher and higher oil prices! We will remember. The OPEC monopoly must get prices down now!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We protect the countries of the Middle East, they would not be safe for very long without us, and yet they continue to push for higher and higher oil prices! We will remember. The OPEC monopoly must get prices down now!</p>"
realDonaldTrump,Donald J. Trump,1042731410858168320,2018-09-20 11:05:16,/realDonaldTrump/status/1042731410858168320,71662,8348,17806,"Financial and jobs numbers are fantastic. There are plenty of new, high paying jobs available in our great and very vibrant economy. If you are not happy where you are, start looking - but also remember, our economy is only getting better. Vote in Midterms!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Financial and jobs numbers are fantastic. There are plenty of new, high paying jobs available in our great and very vibrant economy. If you are not happy where you are, start looking - but also remember, our economy is only getting better. Vote in Midterms!</p>"
realDonaldTrump,Donald J. Trump,1042576698007539714,2018-09-20 00:50:29,/realDonaldTrump/status/1042576698007539714,73584,8740,18469,pic.twitter.com/zMg2iZgriM,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zMg2iZgriM"">pic.twitter.com/zMg2iZgriM</a></p>"
